date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2009-11-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Rice,52,KG,actual,Wholesale,UGX,1731.09,0.93
2009-12-15,Busia,Samia-bugwe,Busia,2665,0.47,34.09,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,769.57,0.4
2009-12-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1400.0,0.73
2009-12-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Wholesale,UGX,1162.19,0.61
2009-12-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1000.0,0.52
2009-12-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,822.5,0.43
2009-12-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,647.74,0.34
2009-12-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Rice,52,KG,actual,Wholesale,UGX,1757.19,0.92
2009-12-15,Lira,Lira Municipality,Lira,263,2.23,32.91,pulses and nuts,Beans,50,KG,actual,Wholesale,UGX,1218.95,0.63
2010-01-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,2625.0,1.37
2010-01-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1225.0,0.64
2010-01-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1000.0,0.52
2010-01-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1350.0,0.7
2010-01-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1320.0,0.69
2010-01-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Wholesale,UGX,1067.77,0.56
2010-01-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,975.0,0.51
2010-01-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,786.36,0.41
2010-01-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Retail,UGX,725.0,0.38
2010-01-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,383.26,0.2
2010-01-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1225.0,0.64
2010-01-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Rice,52,KG,actual,Wholesale,UGX,1707.94,0.89
2010-01-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1000.0,0.52
2010-01-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1200.0,0.62
2010-01-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1300.0,0.68
2010-01-15,Lira,Lira Municipality,Lira,263,2.23,32.91,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1323.08,0.69
2010-01-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,925.0,0.48
2010-01-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,776.92,0.4
2010-01-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize,51,KG,actual,Retail,UGX,700.0,0.36
2010-01-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1725.0,0.9
2010-01-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1150.0,0.6
2010-02-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,2275.0,1.13
2010-02-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1475.0,0.73
2010-02-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1038.0,0.52
2010-02-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1000.0,0.5
2010-02-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,950.0,0.47
2010-02-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1372.73,0.68
2010-02-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Wholesale,UGX,1003.1,0.5
2010-02-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,663.0,0.33
2010-02-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Retail,UGX,590.91,0.29
2010-02-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,325.28,0.16
2010-02-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,850.0,0.42
2010-02-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Rice,52,KG,actual,Wholesale,UGX,1762.34,0.88
2010-02-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1000.0,0.5
2010-02-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1200.0,0.6
2010-02-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1100.0,0.55
2010-02-15,Lira,Lira Municipality,Lira,263,2.23,32.91,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1400.0,0.7
2010-02-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,840.0,0.42
2010-02-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,681.82,0.34
2010-02-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1750.0,0.87
2010-02-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1000.0,0.5
2010-03-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1825.0,0.88
2010-03-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1000.0,0.48
2010-03-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1125.0,0.54
2010-03-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1485.71,0.71
2010-03-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Wholesale,UGX,1160.8,0.56
2010-03-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,662.5,0.32
2010-03-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,688.57,0.33
2010-03-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Retail,UGX,599.29,0.29
2010-03-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,291.88,0.14
2010-03-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Rice,52,KG,actual,Wholesale,UGX,1736.46,0.83
2010-03-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1300.0,0.62
2010-03-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1144.44,0.55
2010-03-15,Lira,Lira Municipality,Lira,263,2.23,32.91,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1364.29,0.66
2010-03-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,900.0,0.43
2010-03-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,792.86,0.38
2010-03-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize,51,KG,actual,Retail,UGX,521.43,0.25
2010-03-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1000.0,0.48
2010-04-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,2100.0,1.02
2010-04-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1500.0,0.73
2010-04-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,825.0,0.4
2010-04-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,950.0,0.46
2010-04-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1690.91,0.82
2010-04-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Wholesale,UGX,1193.96,0.58
2010-04-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,700.0,0.34
2010-04-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,609.09,0.29
2010-04-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Retail,UGX,800.0,0.39
2010-04-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,850.0,0.41
2010-04-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1000.0,0.48
2010-04-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1300.0,0.63
2010-04-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1120.0,0.54
2010-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1366.67,0.66
2010-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,950.0,0.46
2010-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,833.33,0.4
2010-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize,51,KG,actual,Retail,UGX,483.33,0.23
2010-04-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1025.0,0.5
2010-05-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1975.0,0.92
2010-05-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1500.0,0.7
2010-05-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,725.0,0.34
2010-05-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,825.0,0.38
2010-05-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1060.0,0.49
2010-05-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1807.69,0.84
2010-05-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Wholesale,UGX,1270.74,0.59
2010-05-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,550.0,0.26
2010-05-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,538.46,0.25
2010-05-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,305.42,0.14
2010-05-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,800.0,0.37
2010-05-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Rice,52,KG,actual,Wholesale,UGX,1759.91,0.82
2010-05-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1100.0,0.51
2010-05-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1300.0,0.61
2010-05-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,900.0,0.42
2010-05-15,Lira,Lira Municipality,Lira,263,2.23,32.91,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1543.75,0.72
2010-05-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1000.0,0.47
2010-05-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,800.0,0.37
2010-05-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize,51,KG,actual,Retail,UGX,462.5,0.22
2010-06-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1700.0,0.76
2010-06-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,650.0,0.29
2010-06-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,737.5,0.33
2010-06-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1550.0,0.69
2010-06-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Wholesale,UGX,922.69,0.41
2010-06-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,462.5,0.21
2010-06-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Retail,UGX,700.0,0.31
2010-06-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,275.93,0.12
2010-06-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,775.0,0.35
2010-06-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Rice,52,KG,actual,Wholesale,UGX,1673.32,0.75
2010-06-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1000.0,0.45
2010-06-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1100.0,0.49
2010-06-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1300.0,0.58
2010-06-15,Lira,Lira Municipality,Lira,263,2.23,32.91,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1523.08,0.68
2010-06-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,800.0,0.36
2010-06-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize,51,KG,actual,Retail,UGX,369.23,0.17
2010-06-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1450.0,0.65
2010-06-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,800.0,0.36
2010-06-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1100.0,0.49
2010-07-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1700.0,0.76
2010-07-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,633.33,0.28
2010-07-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,700.0,0.31
2010-07-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,766.67,0.34
2010-07-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1608.33,0.71
2010-07-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Wholesale,UGX,960.67,0.43
2010-07-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,566.67,0.25
2010-07-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Retail,UGX,608.33,0.27
2010-07-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,262.43,0.12
2010-07-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,800.0,0.36
2010-07-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,833.33,0.37
2010-07-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1200.0,0.53
2010-07-15,Lira,Lira Municipality,Lira,263,2.23,32.91,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1269.23,0.56
2010-07-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1800.0,0.8
2010-07-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,276.92,0.12
2010-07-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize,51,KG,actual,Retail,UGX,300.0,0.13
2010-07-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,933.33,0.41
2010-07-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,866.67,0.39
2010-08-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1725.0,0.78
2010-08-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1175.0,0.53
2010-08-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,650.0,0.29
2010-08-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,700.0,0.32
2010-08-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,575.0,0.26
2010-08-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1753.57,0.79
2010-08-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Wholesale,UGX,1296.76,0.59
2010-08-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,500.0,0.23
2010-08-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,430.77,0.19
2010-08-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Retail,UGX,553.85,0.25
2010-08-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,236.35,0.11
2010-08-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Rice,52,KG,actual,Wholesale,UGX,1402.67,0.63
2010-08-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,875.0,0.4
2010-08-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,787.5,0.36
2010-08-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1175.0,0.53
2010-08-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,825.0,0.37
2010-08-15,Lira,Lira Municipality,Lira,263,2.23,32.91,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1541.67,0.7
2010-08-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,562.5,0.25
2010-08-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,579.17,0.26
2010-08-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize,51,KG,actual,Retail,UGX,333.33,0.15
2010-08-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,800.0,0.36
2010-08-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1043.75,0.47
2010-09-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1600.0,0.71
2010-09-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,737.5,0.33
2010-09-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,550.0,0.24
2010-09-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,700.0,0.31
2010-09-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1815.38,0.81
2010-09-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Wholesale,UGX,1457.14,0.65
2010-09-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,438.46,0.2
2010-09-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Retail,UGX,597.69,0.27
2010-09-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,269.0,0.12
2010-09-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,766.67,0.34
2010-09-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Rice,52,KG,actual,Wholesale,UGX,1357.36,0.6
2010-09-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,900.0,0.4
2010-09-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,800.0,0.36
2010-09-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1000.0,0.45
2010-09-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,850.0,0.38
2010-09-15,Lira,Lira Municipality,Lira,263,2.23,32.91,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1550.0,0.69
2010-09-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,900.0,0.4
2010-09-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,766.67,0.34
2010-09-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize,51,KG,actual,Retail,UGX,283.33,0.13
2010-10-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1633.33,0.73
