date,district,sub_county,market,commodity,price_local,price_usd,unit,price_type,price_flag,currency
2012-03-15,Lira,Lira Municipality,Lira,Maize flour,1425.0,0.58,KG,Retail,actual,UGX
2012-03-15,Lira,Lira Municipality,Lira,Sorghum,600.0,0.24,KG,Retail,actual,UGX
2012-04-15,Gulu,Gulu Municipality,Gulu,Beans,2438.0,0.98,KG,Retail,actual,UGX
2012-04-15,Gulu,Gulu Municipality,Gulu,Cassava flour,1925.0,0.77,KG,Retail,actual,UGX
2012-04-15,Gulu,Gulu Municipality,Gulu,Maize (white),992.0,0.4,KG,Retail,actual,UGX
2012-04-15,Gulu,Gulu Municipality,Gulu,Millet,1575.0,0.63,KG,Retail,actual,UGX
2012-04-15,Gulu,Gulu Municipality,Gulu,Sorghum,673.0,0.27,KG,Retail,actual,UGX
2012-04-15,Lira,Lira Municipality,Lira,Beans,1613.0,0.65,KG,Retail,actual,UGX
2012-04-15,Lira,Lira Municipality,Lira,Beans,1916.53,0.77,KG,Wholesale,actual,UGX
2012-04-15,Lira,Lira Municipality,Lira,Cassava flour,883.0,0.35,KG,Retail,actual,UGX
2012-04-15,Lira,Lira Municipality,Lira,Cassava flour,810.0,0.32,KG,Wholesale,actual,UGX
2012-04-15,Lira,Lira Municipality,Lira,Maize,820.0,0.33,KG,Retail,actual,UGX
2012-04-15,Lira,Lira Municipality,Lira,Maize,853.4,0.34,KG,Wholesale,actual,UGX
2012-04-15,Lira,Lira Municipality,Lira,Maize flour,1638.0,0.66,KG,Retail,actual,UGX
2012-04-15,Lira,Lira Municipality,Lira,Sorghum,672.0,0.27,KG,Retail,actual,UGX
2012-05-15,Gulu,Gulu Municipality,Gulu,Beans,2688.0,1.08,KG,Retail,actual,UGX
2012-05-15,Gulu,Gulu Municipality,Gulu,Cassava flour,1817.0,0.73,KG,Retail,actual,UGX
2012-05-15,Gulu,Gulu Municipality,Gulu,Maize (white),1342.0,0.54,KG,Retail,actual,UGX
2012-05-15,Gulu,Gulu Municipality,Gulu,Maize flour,2000.0,0.8,KG,Retail,actual,UGX
2012-05-15,Gulu,Gulu Municipality,Gulu,Millet,1663.0,0.67,KG,Retail,actual,UGX
2012-05-15,Gulu,Gulu Municipality,Gulu,Sorghum,796.0,0.32,KG,Retail,actual,UGX
2012-05-15,Lira,Lira Municipality,Lira,Beans,2050.0,0.82,KG,Retail,actual,UGX
2012-05-15,Lira,Lira Municipality,Lira,Beans,1796.38,0.72,KG,Wholesale,actual,UGX
2012-05-15,Lira,Lira Municipality,Lira,Cassava flour,1200.0,0.48,KG,Retail,actual,UGX
2012-05-15,Lira,Lira Municipality,Lira,Cassava flour,1000.0,0.4,KG,Wholesale,actual,UGX
2012-05-15,Lira,Lira Municipality,Lira,Maize,1050.0,0.42,KG,Retail,actual,UGX
2012-05-15,Lira,Lira Municipality,Lira,Maize,946.03,0.38,KG,Wholesale,actual,UGX
2012-05-15,Lira,Lira Municipality,Lira,Maize (white),1067.0,0.43,KG,Retail,actual,UGX
2012-05-15,Lira,Lira Municipality,Lira,Millet,1700.0,0.68,KG,Retail,actual,UGX
2012-05-15,Lira,Lira Municipality,Lira,Sorghum,733.0,0.29,KG,Retail,actual,UGX
2012-06-15,Gulu,Gulu Municipality,Gulu,Beans,2667.0,1.07,KG,Retail,actual,UGX
2012-06-15,Gulu,Gulu Municipality,Gulu,Maize (white),1233.0,0.49,KG,Retail,actual,UGX
2012-06-15,Gulu,Gulu Municipality,Gulu,Millet,1750.0,0.7,KG,Retail,actual,UGX
2012-06-15,Gulu,Gulu Municipality,Gulu,Sorghum,850.0,0.34,KG,Retail,actual,UGX
2012-06-15,Lira,Lira Municipality,Lira,Beans,2250.0,0.9,KG,Retail,actual,UGX
2012-06-15,Lira,Lira Municipality,Lira,Beans,2239.05,0.9,KG,Wholesale,actual,UGX
2012-06-15,Lira,Lira Municipality,Lira,Cassava flour,1200.0,0.48,KG,Retail,actual,UGX
2012-06-15,Lira,Lira Municipality,Lira,Maize,950.0,0.38,KG,Retail,actual,UGX
2012-06-15,Lira,Lira Municipality,Lira,Maize,911.81,0.37,KG,Wholesale,actual,UGX
2012-06-15,Lira,Lira Municipality,Lira,Sorghum,700.0,0.28,KG,Retail,actual,UGX
2012-07-15,Gulu,Gulu Municipality,Gulu,Beans,2691.0,1.09,KG,Retail,actual,UGX
2012-07-15,Gulu,Gulu Municipality,Gulu,Cassava flour,2067.0,0.84,KG,Retail,actual,UGX
2012-07-15,Gulu,Gulu Municipality,Gulu,Maize (white),1054.0,0.43,KG,Retail,actual,UGX
2012-07-15,Gulu,Gulu Municipality,Gulu,Maize flour,1978.0,0.8,KG,Retail,actual,UGX
2012-07-15,Gulu,Gulu Municipality,Gulu,Millet,1633.0,0.66,KG,Retail,actual,UGX
2012-07-15,Gulu,Gulu Municipality,Gulu,Sorghum,809.0,0.33,KG,Retail,actual,UGX
2012-07-15,Lira,Lira Municipality,Lira,Beans,1475.0,0.6,KG,Retail,actual,UGX
2012-07-15,Lira,Lira Municipality,Lira,Beans,1596.65,0.65,KG,Wholesale,actual,UGX
2012-07-15,Lira,Lira Municipality,Lira,Cassava flour,1000.0,0.4,KG,Wholesale,actual,UGX
2012-07-15,Lira,Lira Municipality,Lira,Maize,1200.0,0.48,KG,Retail,actual,UGX
2012-07-15,Lira,Lira Municipality,Lira,Maize,906.69,0.37,KG,Wholesale,actual,UGX
2012-07-15,Lira,Lira Municipality,Lira,Maize (white),1150.0,0.46,KG,Retail,actual,UGX
2012-07-15,Lira,Lira Municipality,Lira,Maize flour,1888.0,0.76,KG,Retail,actual,UGX
2012-07-15,Lira,Lira Municipality,Lira,Millet,1900.0,0.77,KG,Retail,actual,UGX
2012-07-15,Lira,Lira Municipality,Lira,Sorghum,825.0,0.33,KG,Retail,actual,UGX
2012-08-15,Gulu,Gulu Municipality,Gulu,Beans,2400.0,0.97,KG,Retail,actual,UGX
2012-08-15,Gulu,Gulu Municipality,Gulu,Cassava flour,1833.0,0.74,KG,Retail,actual,UGX
2012-08-15,Gulu,Gulu Municipality,Gulu,Maize (white),867.0,0.35,KG,Retail,actual,UGX
2012-08-15,Gulu,Gulu Municipality,Gulu,Maize flour,1967.0,0.79,KG,Retail,actual,UGX
2012-08-15,Gulu,Gulu Municipality,Gulu,Millet,1367.0,0.55,KG,Retail,actual,UGX
2012-08-15,Gulu,Gulu Municipality,Gulu,Sorghum,792.0,0.32,KG,Retail,actual,UGX
2012-08-15,Lira,Lira Municipality,Lira,Beans,1425.0,0.58,KG,Retail,actual,UGX
2012-08-15,Lira,Lira Municipality,Lira,Beans,1352.63,0.55,KG,Wholesale,actual,UGX
2012-08-15,Lira,Lira Municipality,Lira,Cassava flour,1200.0,0.48,KG,Retail,actual,UGX
2012-08-15,Lira,Lira Municipality,Lira,Cassava flour,910.0,0.37,KG,Wholesale,actual,UGX
2012-08-15,Lira,Lira Municipality,Lira,Maize,650.0,0.26,KG,Retail,actual,UGX
2012-08-15,Lira,Lira Municipality,Lira,Maize,639.33,0.26,KG,Wholesale,actual,UGX
2012-08-15,Lira,Lira Municipality,Lira,Maize (white),825.0,0.33,KG,Retail,actual,UGX
2012-08-15,Lira,Lira Municipality,Lira,Maize flour,1750.0,0.71,KG,Retail,actual,UGX
2012-08-15,Lira,Lira Municipality,Lira,Millet,1525.0,0.62,KG,Retail,actual,UGX
2012-08-15,Lira,Lira Municipality,Lira,Sorghum,850.0,0.34,KG,Retail,actual,UGX
2012-09-15,Gulu,Gulu Municipality,Gulu,Beans,2334.0,0.93,KG,Retail,actual,UGX
2012-09-15,Gulu,Gulu Municipality,Gulu,Cassava flour,1600.0,0.64,KG,Retail,actual,UGX
2012-09-15,Gulu,Gulu Municipality,Gulu,Maize (white),767.0,0.31,KG,Retail,actual,UGX
2012-09-15,Gulu,Gulu Municipality,Gulu,Maize flour,1800.0,0.72,KG,Retail,actual,UGX
2012-09-15,Gulu,Gulu Municipality,Gulu,Sorghum,600.0,0.24,KG,Retail,actual,UGX
2012-09-15,Lira,Lira Municipality,Lira,Beans,1400.0,0.56,KG,Retail,actual,UGX
2012-09-15,Lira,Lira Municipality,Lira,Beans,1504.75,0.6,KG,Wholesale,actual,UGX
2012-09-15,Lira,Lira Municipality,Lira,Maize,460.0,0.18,KG,Retail,actual,UGX
2012-09-15,Lira,Lira Municipality,Lira,Maize,511.07,0.2,KG,Wholesale,actual,UGX
2012-09-15,Lira,Lira Municipality,Lira,Maize (white),500.0,0.2,KG,Retail,actual,UGX
2012-09-15,Lira,Lira Municipality,Lira,Maize flour,1400.0,0.56,KG,Retail,actual,UGX
2012-09-15,Lira,Lira Municipality,Lira,Millet,913.0,0.37,KG,Retail,actual,UGX
2012-09-15,Lira,Lira Municipality,Lira,Sorghum,725.0,0.29,KG,Retail,actual,UGX
2012-10-15,Gulu,Gulu Municipality,Gulu,Beans,2279.0,0.89,KG,Retail,actual,UGX
2012-10-15,Gulu,Gulu Municipality,Gulu,Cassava flour,1475.0,0.57,KG,Retail,actual,UGX
2012-10-15,Gulu,Gulu Municipality,Gulu,Maize (white),813.0,0.32,KG,Retail,actual,UGX
2012-10-15,Gulu,Gulu Municipality,Gulu,Maize flour,1690.0,0.66,KG,Retail,actual,UGX
2012-10-15,Gulu,Gulu Municipality,Gulu,Sorghum,563.0,0.22,KG,Retail,actual,UGX
2012-10-15,Lira,Lira Municipality,Lira,Beans,1400.0,0.54,KG,Retail,actual,UGX
2012-10-15,Lira,Lira Municipality,Lira,Beans,1532.25,0.6,KG,Wholesale,actual,UGX
2012-10-15,Lira,Lira Municipality,Lira,Cassava flour,937.0,0.36,KG,Retail,actual,UGX
2012-10-15,Lira,Lira Municipality,Lira,Cassava flour,810.0,0.31,KG,Wholesale,actual,UGX
2012-10-15,Lira,Lira Municipality,Lira,Maize,577.72,0.22,KG,Wholesale,actual,UGX
2012-10-15,Lira,Lira Municipality,Lira,Maize (white),561.0,0.22,KG,Retail,actual,UGX
2012-10-15,Lira,Lira Municipality,Lira,Maize flour,1486.0,0.58,KG,Retail,actual,UGX
2012-10-15,Lira,Lira Municipality,Lira,Millet,1135.0,0.44,KG,Retail,actual,UGX
2012-10-15,Lira,Lira Municipality,Lira,Sorghum,708.0,0.27,KG,Retail,actual,UGX
2012-11-15,Gulu,Gulu Municipality,Gulu,Beans,2413.0,0.93,KG,Retail,actual,UGX
2012-11-15,Gulu,Gulu Municipality,Gulu,Maize (white),929.0,0.36,KG,Retail,actual,UGX
2012-11-15,Gulu,Gulu Municipality,Gulu,Sorghum,540.0,0.21,KG,Retail,actual,UGX
2012-11-15,Lira,Lira Municipality,Lira,Beans,1400.0,0.54,KG,Retail,actual,UGX
2012-11-15,Lira,Lira Municipality,Lira,Beans,1314.7,0.5,KG,Wholesale,actual,UGX
2012-11-15,Lira,Lira Municipality,Lira,Cassava flour,970.0,0.37,KG,Wholesale,actual,UGX
2012-11-15,Lira,Lira Municipality,Lira,Maize,700.0,0.27,KG,Retail,actual,UGX
2012-11-15,Lira,Lira Municipality,Lira,Maize (white),683.0,0.26,KG,Retail,actual,UGX
2012-11-15,Lira,Lira Municipality,Lira,Maize flour,1667.0,0.64,KG,Retail,actual,UGX
2012-11-15,Lira,Lira Municipality,Lira,Sorghum,775.0,0.3,KG,Retail,actual,UGX
2012-12-15,Gulu,Gulu Municipality,Gulu,Beans,2517.0,0.95,KG,Retail,actual,UGX
2012-12-15,Gulu,Gulu Municipality,Gulu,Cassava flour,2317.0,0.87,KG,Retail,actual,UGX
2012-12-15,Gulu,Gulu Municipality,Gulu,Maize (white),967.0,0.36,KG,Retail,actual,UGX
2012-12-15,Gulu,Gulu Municipality,Gulu,Maize flour,1625.0,0.61,KG,Retail,actual,UGX
2012-12-15,Gulu,Gulu Municipality,Gulu,Millet,1184.0,0.45,KG,Retail,actual,UGX
2012-12-15,Gulu,Gulu Municipality,Gulu,Sorghum,642.0,0.24,KG,Retail,actual,UGX
2012-12-15,Lira,Lira Municipality,Lira,Beans,1400.0,0.53,KG,Retail,actual,UGX
2012-12-15,Lira,Lira Municipality,Lira,Beans,1126.47,0.42,KG,Wholesale,actual,UGX
2012-12-15,Lira,Lira Municipality,Lira,Cassava flour,1100.0,0.41,KG,Retail,actual,UGX
2012-12-15,Lira,Lira Municipality,Lira,Cassava flour,990.0,0.37,KG,Wholesale,actual,UGX
2012-12-15,Lira,Lira Municipality,Lira,Maize,700.0,0.26,KG,Retail,actual,UGX
2012-12-15,Lira,Lira Municipality,Lira,Maize,654.58,0.25,KG,Wholesale,actual,UGX
2012-12-15,Lira,Lira Municipality,Lira,Maize flour,1617.0,0.61,KG,Retail,actual,UGX
2012-12-15,Lira,Lira Municipality,Lira,Millet,1200.0,0.45,KG,Retail,actual,UGX
2012-12-15,Lira,Lira Municipality,Lira,Sorghum,600.0,0.23,KG,Retail,actual,UGX
2013-01-15,Gulu,Gulu Municipality,Gulu,Beans,2550.0,0.96,KG,Retail,actual,UGX
2013-01-15,Gulu,Gulu Municipality,Gulu,Cassava flour,1950.0,0.73,KG,Retail,actual,UGX
2013-01-15,Gulu,Gulu Municipality,Gulu,Maize (white),950.0,0.36,KG,Retail,actual,UGX
2013-01-15,Gulu,Gulu Municipality,Gulu,Maize flour,1750.0,0.66,KG,Retail,actual,UGX
2013-01-15,Gulu,Gulu Municipality,Gulu,Millet,1250.0,0.47,KG,Retail,actual,UGX
2013-01-15,Gulu,Gulu Municipality,Gulu,Sorghum,650.0,0.24,KG,Retail,actual,UGX
2013-01-15,Lira,Lira Municipality,Lira,Beans,1600.0,0.6,KG,Retail,actual,UGX
2013-01-15,Lira,Lira Municipality,Lira,Beans,1401.2,0.52,KG,Wholesale,actual,UGX
2013-01-15,Lira,Lira Municipality,Lira,Cassava flour,990.0,0.37,KG,Wholesale,actual,UGX
2013-01-15,Lira,Lira Municipality,Lira,Maize,700.0,0.26,KG,Retail,actual,UGX
2013-01-15,Lira,Lira Municipality,Lira,Maize,605.34,0.23,KG,Wholesale,actual,UGX
2013-01-15,Lira,Lira Municipality,Lira,Maize (white),650.0,0.24,KG,Retail,actual,UGX
2013-01-15,Lira,Lira Municipality,Lira,Sorghum,600.0,0.22,KG,Retail,actual,UGX
2013-02-15,Gulu,Gulu Municipality,Gulu,Beans,2500.0,0.95,KG,Retail,actual,UGX
2013-02-15,Gulu,Gulu Municipality,Gulu,Cassava flour,1900.0,0.72,KG,Retail,actual,UGX
2013-02-15,Gulu,Gulu Municipality,Gulu,Maize (white),950.0,0.36,KG,Retail,actual,UGX
2013-02-15,Gulu,Gulu Municipality,Gulu,Sorghum,900.0,0.34,KG,Retail,actual,UGX
2013-02-15,Lira,Lira Municipality,Lira,Beans,1900.0,0.72,KG,Retail,actual,UGX
2013-02-15,Lira,Lira Municipality,Lira,Beans,1469.66,0.56,KG,Wholesale,actual,UGX
2013-02-15,Lira,Lira Municipality,Lira,Maize,800.0,0.3,KG,Retail,actual,UGX
2013-02-15,Lira,Lira Municipality,Lira,Millet,1200.0,0.46,KG,Retail,actual,UGX
2013-02-15,Lira,Lira Municipality,Lira,Sorghum,600.0,0.23,KG,Retail,actual,UGX
2013-03-15,Gulu,Gulu Municipality,Gulu,Beans,2580.0,0.98,KG,Retail,actual,UGX
2013-03-15,Gulu,Gulu Municipality,Gulu,Cassava flour,2000.0,0.76,KG,Retail,actual,UGX
2013-03-15,Gulu,Gulu Municipality,Gulu,Maize (white),1000.0,0.38,KG,Retail,actual,UGX
2013-03-15,Gulu,Gulu Municipality,Gulu,Millet,1350.0,0.51,KG,Retail,actual,UGX
2013-03-15,Gulu,Gulu Municipality,Gulu,Sorghum,540.0,0.21,KG,Retail,actual,UGX
2013-03-15,Lira,Lira Municipality,Lira,Beans,2000.0,0.76,KG,Retail,actual,UGX
2013-03-15,Lira,Lira Municipality,Lira,Beans,1574.18,0.6,KG,Wholesale,actual,UGX
2013-03-15,Lira,Lira Municipality,Lira,Cassava flour,1000.0,0.38,KG,Wholesale,actual,UGX
2013-03-15,Lira,Lira Municipality,Lira,Maize,900.0,0.34,KG,Retail,actual,UGX
2013-03-15,Lira,Lira Municipality,Lira,Maize,811.7,0.31,KG,Wholesale,actual,UGX
2013-03-15,Lira,Lira Municipality,Lira,Maize (white),900.0,0.34,KG,Retail,actual,UGX
2013-03-15,Lira,Lira Municipality,Lira,Maize flour,1600.0,0.61,KG,Retail,actual,UGX
2013-03-15,Lira,Lira Municipality,Lira,Millet,1116.6,0.43,KG,Retail,actual,UGX
2013-03-15,Lira,Lira Municipality,Lira,Sorghum,600.0,0.23,KG,Retail,actual,UGX
2013-04-15,Gulu,Gulu Municipality,Gulu,Beans,2633.0,1.05,KG,Retail,actual,UGX
2013-04-15,Gulu,Gulu Municipality,Gulu,Cassava flour,2067.0,0.82,KG,Retail,actual,UGX
2013-04-15,Gulu,Gulu Municipality,Gulu,Maize flour,1867.0,0.74,KG,Retail,actual,UGX
2013-04-15,Gulu,Gulu Municipality,Gulu,Millet,1267.0,0.5,KG,Retail,actual,UGX
2013-04-15,Gulu,Gulu Municipality,Gulu,Sorghum,633.0,0.25,KG,Retail,actual,UGX
2013-04-15,Lira,Lira Municipality,Lira,Beans,2000.0,0.8,KG,Retail,actual,UGX
2013-04-15,Lira,Lira Municipality,Lira,Beans,1739.28,0.69,KG,Wholesale,actual,UGX
2013-04-15,Lira,Lira Municipality,Lira,Cassava flour,1000.0,0.4,KG,Wholesale,actual,UGX
2013-04-15,Lira,Lira Municipality,Lira,Maize,800.0,0.32,KG,Retail,actual,UGX
2013-04-15,Lira,Lira Municipality,Lira,Maize,797.76,0.32,KG,Wholesale,actual,UGX
2013-04-15,Lira,Lira Municipality,Lira,Maize (white),804.25,0.32,KG,Retail,actual,UGX
2013-04-15,Lira,Lira Municipality,Lira,Maize flour,1600.0,0.64,KG,Retail,actual,UGX
2013-04-15,Lira,Lira Municipality,Lira,Sorghum,511.0,0.2,KG,Retail,actual,UGX
2013-05-15,Gulu,Gulu Municipality,Gulu,Beans,2844.3,1.1,KG,Retail,actual,UGX
2013-05-15,Gulu,Gulu Municipality,Gulu,Cassava flour,2033.3,0.79,KG,Retail,actual,UGX
2013-05-15,Gulu,Gulu Municipality,Gulu,Millet,1444.3,0.56,KG,Retail,actual,UGX
2013-05-15,Gulu,Gulu Municipality,Gulu,Sorghum,827.7,0.32,KG,Retail,actual,UGX
2013-05-15,Lira,Lira Municipality,Lira,Beans,2161.8,0.84,KG,Retail,actual,UGX
2013-05-15,Lira,Lira Municipality,Lira,Beans,1791.46,0.7,KG,Wholesale,actual,UGX
2013-05-15,Lira,Lira Municipality,Lira,Cassava flour,1000.0,0.39,KG,Wholesale,actual,UGX
2013-05-15,Lira,Lira Municipality,Lira,Maize,700.0,0.27,KG,Retail,actual,UGX
2013-05-15,Lira,Lira Municipality,Lira,Maize,647.42,0.25,KG,Wholesale,actual,UGX
2013-05-15,Lira,Lira Municipality,Lira,Maize (white),700.0,0.27,KG,Retail,actual,UGX
2013-05-15,Lira,Lira Municipality,Lira,Maize flour,1475.0,0.57,KG,Retail,actual,UGX
2013-05-15,Lira,Lira Municipality,Lira,Sorghum,427.5,0.17,KG,Retail,actual,UGX
2013-06-15,Gulu,Gulu Municipality,Gulu,Beans,2580.0,0.99,KG,Retail,actual,UGX
2013-06-15,Gulu,Gulu Municipality,Gulu,Cassava flour,2000.0,0.77,KG,Retail,actual,UGX
2013-06-15,Gulu,Gulu Municipality,Gulu,Maize (white),1000.0,0.39,KG,Retail,actual,UGX
2013-06-15,Gulu,Gulu Municipality,Gulu,Millet,1350.0,0.52,KG,Retail,actual,UGX
2013-06-15,Gulu,Gulu Municipality,Gulu,Sorghum,540.0,0.21,KG,Retail,actual,UGX
2013-06-15,Lira,Lira Municipality,Lira,Beans,2000.0,0.77,KG,Retail,actual,UGX
2013-06-15,Lira,Lira Municipality,Lira,Beans,1416.83,0.55,KG,Wholesale,actual,UGX
2013-06-15,Lira,Lira Municipality,Lira,Cassava flour,1200.0,0.46,KG,Retail,actual,UGX
2013-06-15,Lira,Lira Municipality,Lira,Cassava flour,990.0,0.38,KG,Wholesale,actual,UGX
2013-06-15,Lira,Lira Municipality,Lira,Maize,700.0,0.27,KG,Retail,actual,UGX
2013-06-15,Lira,Lira Municipality,Lira,Maize (white),900.0,0.35,KG,Retail,actual,UGX
2013-06-15,Lira,Lira Municipality,Lira,Sorghum,600.0,0.23,KG,Retail,actual,UGX
2013-07-15,Gulu,Gulu Municipality,Gulu,Beans,2993.4,1.16,KG,Retail,actual,UGX
2013-07-15,Gulu,Gulu Municipality,Gulu,Cassava flour,2010.0,0.78,KG,Retail,actual,UGX
2013-07-15,Gulu,Gulu Municipality,Gulu,Maize (white),1130.0,0.44,KG,Retail,actual,UGX
2013-07-15,Gulu,Gulu Municipality,Gulu,Maize flour,1806.8,0.7,KG,Retail,actual,UGX
2013-07-15,Gulu,Gulu Municipality,Gulu,Millet,1358.2,0.52,KG,Retail,actual,UGX
2013-07-15,Gulu,Gulu Municipality,Gulu,Sorghum,668.4,0.26,KG,Retail,actual,UGX
2013-07-15,Lira,Lira Municipality,Lira,Beans,1986.6,0.77,KG,Retail,actual,UGX
2013-07-15,Lira,Lira Municipality,Lira,Beans,1570.94,0.61,KG,Wholesale,actual,UGX
2013-07-15,Lira,Lira Municipality,Lira,Cassava flour,1200.0,0.46,KG,Retail,actual,UGX
2013-07-15,Lira,Lira Municipality,Lira,Cassava flour,1000.0,0.39,KG,Wholesale,actual,UGX
2013-07-15,Lira,Lira Municipality,Lira,Maize,750.0,0.29,KG,Retail,actual,UGX
2013-07-15,Lira,Lira Municipality,Lira,Maize,658.35,0.25,KG,Wholesale,actual,UGX
2013-07-15,Lira,Lira Municipality,Lira,Millet,1273.4,0.49,KG,Retail,actual,UGX
2013-07-15,Lira,Lira Municipality,Lira,Sorghum,526.6,0.2,KG,Retail,actual,UGX
2013-08-15,Gulu,Gulu Municipality,Gulu,Beans,2716.67,1.06,KG,Retail,actual,UGX
2013-08-15,Gulu,Gulu Municipality,Gulu,Cassava flour,2122.33,0.83,KG,Retail,actual,UGX
2013-08-15,Gulu,Gulu Municipality,Gulu,Maize (white),944.67,0.37,KG,Retail,actual,UGX
2013-08-15,Gulu,Gulu Municipality,Gulu,Sorghum,602.67,0.24,KG,Retail,actual,UGX
2013-08-15,Lira,Lira Municipality,Lira,Beans,2283.25,0.89,KG,Retail,actual,UGX
2013-08-15,Lira,Lira Municipality,Lira,Beans,1782.83,0.7,KG,Wholesale,actual,UGX
2013-08-15,Lira,Lira Municipality,Lira,Cassava flour,1200.0,0.47,KG,Retail,actual,UGX
2013-08-15,Lira,Lira Municipality,Lira,Cassava flour,1000.0,0.39,KG,Wholesale,actual,UGX
2013-08-15,Lira,Lira Municipality,Lira,Maize,650.0,0.25,KG,Retail,actual,UGX
2013-08-15,Lira,Lira Municipality,Lira,Maize,649.71,0.25,KG,Wholesale,actual,UGX
2013-08-15,Lira,Lira Municipality,Lira,Maize (white),650.0,0.25,KG,Retail,actual,UGX
2013-08-15,Lira,Lira Municipality,Lira,Sorghum,600.0,0.23,KG,Retail,actual,UGX
2013-09-15,Gulu,Gulu Municipality,Gulu,Beans,2750.0,1.07,KG,Retail,actual,UGX
2013-09-15,Gulu,Gulu Municipality,Gulu,Cassava flour,2366.5,0.92,KG,Retail,actual,UGX
2013-09-15,Gulu,Gulu Municipality,Gulu,Maize (white),1000.0,0.39,KG,Retail,actual,UGX
2013-09-15,Gulu,Gulu Municipality,Gulu,Millet,1300.0,0.51,KG,Retail,actual,UGX
2013-09-15,Gulu,Gulu Municipality,Gulu,Sorghum,633.0,0.25,KG,Retail,actual,UGX
2013-09-15,Lira,Lira Municipality,Lira,Beans,2483.5,0.97,KG,Retail,actual,UGX
2013-09-15,Lira,Lira Municipality,Lira,Beans,2049.42,0.8,KG,Wholesale,actual,UGX
2013-09-15,Lira,Lira Municipality,Lira,Cassava flour,1000.0,0.39,KG,Wholesale,actual,UGX
2013-09-15,Lira,Lira Municipality,Lira,Maize,750.0,0.29,KG,Retail,actual,UGX
2013-09-15,Lira,Lira Municipality,Lira,Maize,785.35,0.31,KG,Wholesale,actual,UGX
2013-09-15,Lira,Lira Municipality,Lira,Maize (white),700.0,0.27,KG,Retail,actual,UGX
2013-09-15,Lira,Lira Municipality,Lira,Maize flour,2000.0,0.78,KG,Retail,actual,UGX
2013-09-15,Lira,Lira Municipality,Lira,Millet,1417.0,0.55,KG,Retail,actual,UGX
2013-09-15,Lira,Lira Municipality,Lira,Sorghum,533.5,0.21,KG,Retail,actual,UGX
2013-10-15,Gulu,Gulu Municipality,Gulu,Beans,2604.0,1.03,KG,Retail,actual,UGX
2013-10-15,Gulu,Gulu Municipality,Gulu,Cassava flour,2047.0,0.81,KG,Retail,actual,UGX
2013-10-15,Gulu,Gulu Municipality,Gulu,Maize (white),907.0,0.36,KG,Retail,actual,UGX
2013-10-15,Gulu,Gulu Municipality,Gulu,Maize flour,1597.0,0.63,KG,Retail,actual,UGX
2013-10-15,Gulu,Gulu Municipality,Gulu,Millet,1372.0,0.54,KG,Retail,actual,UGX
2013-10-15,Gulu,Gulu Municipality,Gulu,Sorghum,667.0,0.26,KG,Retail,actual,UGX
2013-10-15,Lira,Lira Municipality,Lira,Beans,1813.0,0.71,KG,Retail,actual,UGX
2013-10-15,Lira,Lira Municipality,Lira,Beans,1815.24,0.72,KG,Wholesale,actual,UGX
2013-10-15,Lira,Lira Municipality,Lira,Cassava flour,1200.0,0.47,KG,Retail,actual,UGX
2013-10-15,Lira,Lira Municipality,Lira,Cassava flour,1000.0,0.39,KG,Wholesale,actual,UGX
2013-10-15,Lira,Lira Municipality,Lira,Maize,800.0,0.32,KG,Retail,actual,UGX
2013-10-15,Lira,Lira Municipality,Lira,Millet,1407.0,0.55,KG,Retail,actual,UGX
2013-10-15,Lira,Lira Municipality,Lira,Sorghum,640.0,0.25,KG,Retail,actual,UGX
2013-11-15,Gulu,Gulu Municipality,Gulu,Beans,2467.0,0.98,KG,Retail,actual,UGX
2013-11-15,Gulu,Gulu Municipality,Gulu,Cassava flour,2967.0,1.18,KG,Retail,actual,UGX
2013-11-15,Gulu,Gulu Municipality,Gulu,Maize flour,2000.0,0.8,KG,Retail,actual,UGX
2013-11-15,Gulu,Gulu Municipality,Gulu,Sorghum,675.0,0.27,KG,Retail,actual,UGX
2013-11-15,Lira,Lira Municipality,Lira,Beans,1500.0,0.6,KG,Retail,actual,UGX
2013-11-15,Lira,Lira Municipality,Lira,Beans,1252.61,0.5,KG,Wholesale,actual,UGX
2013-11-15,Lira,Lira Municipality,Lira,Cassava flour,1200.0,0.48,KG,Retail,actual,UGX
2013-11-15,Lira,Lira Municipality,Lira,Cassava flour,1000.0,0.4,KG,Wholesale,actual,UGX
2013-11-15,Lira,Lira Municipality,Lira,Maize,850.0,0.34,KG,Retail,actual,UGX
2013-11-15,Lira,Lira Municipality,Lira,Maize,882.09,0.35,KG,Wholesale,actual,UGX
2013-11-15,Lira,Lira Municipality,Lira,Maize (white),834.0,0.33,KG,Retail,actual,UGX
2013-11-15,Lira,Lira Municipality,Lira,Maize flour,2000.0,0.8,KG,Retail,actual,UGX
2013-11-15,Lira,Lira Municipality,Lira,Millet,1400.0,0.56,KG,Retail,actual,UGX
2013-11-15,Lira,Lira Municipality,Lira,Sorghum,792.0,0.32,KG,Retail,actual,UGX
2013-12-15,Gulu,Gulu Municipality,Gulu,Beans,2484.0,0.99,KG,Retail,actual,UGX
2013-12-15,Gulu,Gulu Municipality,Gulu,Cassava flour,2584.0,1.03,KG,Retail,actual,UGX
2013-12-15,Gulu,Gulu Municipality,Gulu,Maize (white),984.0,0.39,KG,Retail,actual,UGX
